physical_id,trajectory_group,posterior_prob,label
58003,2,NA,Low-increasing
58004,2,NA,Low-increasing
58005,1,NA,Moderate-stable
58007,2,NA,Low-increasing
58013,2,NA,Low-increasing
58016,2,NA,Low-increasing
58018,2,NA,Low-increasing
58019,2,NA,Low-increasing
58022,2,NA,Low-increasing
58023,2,NA,Low-increasing
58024,2,NA,Low-increasing
58026,2,NA,Low-increasing
58027,2,NA,Low-increasing
58029,2,NA,Low-increasing
58030,2,NA,Low-increasing
58031,2,NA,Low-increasing
58032,6,NA,Moderate-stable
58034,2,NA,Low-increasing
58035,2,NA,Low-increasing
58036,2,NA,Low-increasing
58037,2,NA,Low-increasing
58039,2,NA,Low-increasing
58040,2,NA,Low-increasing
58041,2,NA,Low-increasing
58043,2,NA,Low-increasing
58044,2,NA,Low-increasing
58045,2,NA,Low-increasing
58046,2,NA,Low-increasing
58047,2,NA,Low-increasing
58048,2,NA,Low-increasing
58049,2,NA,Low-increasing
58050,2,NA,Low-increasing
58051,2,NA,Low-increasing
58052,2,NA,Low-increasing
58053,2,NA,Low-increasing
58054,2,NA,Low-increasing
58055,2,NA,Low-increasing
58057,2,NA,Low-increasing
58063,2,NA,Low-increasing
58064,2,NA,Low-increasing
58065,2,NA,Low-increasing
58067,2,NA,Low-increasing
58068,2,NA,Low-increasing
58070,2,NA,Low-increasing
58071,2,NA,Low-increasing
58073,6,NA,Moderate-stable
58078,2,NA,Low-increasing
58079,2,NA,Low-increasing
58080,2,NA,Low-increasing
58081,2,NA,Low-increasing
58082,2,NA,Low-increasing
58083,2,NA,Low-increasing
58084,6,NA,Moderate-stable
58085,6,NA,Moderate-stable
58088,2,NA,Low-increasing
58089,2,NA,Low-increasing
58090,2,NA,Low-increasing
58091,2,NA,Low-increasing
58092,2,NA,Low-increasing
58093,2,NA,Low-increasing
58095,2,NA,Low-increasing
58096,6,NA,Moderate-stable
58097,6,NA,Moderate-stable
58099,2,NA,Low-increasing
58101,2,NA,Low-increasing
58102,2,NA,Low-increasing
58104,2,NA,Low-increasing
58105,2,NA,Low-increasing
58106,2,NA,Low-increasing
58107,2,NA,Low-increasing
58108,2,NA,Low-increasing
58109,2,NA,Low-increasing
58110,2,NA,Low-increasing
58111,2,NA,Low-increasing
58112,2,NA,Low-increasing
58113,2,NA,Low-increasing
58114,2,NA,Low-increasing
58115,2,NA,Low-increasing
58116,2,NA,Low-increasing
58117,2,NA,Low-increasing
58118,2,NA,Low-increasing
58119,2,NA,Low-increasing
58121,2,NA,Low-increasing
58123,2,NA,Low-increasing
58125,2,NA,Low-increasing
58127,2,NA,Low-increasing
58128,2,NA,Low-increasing
58129,2,NA,Low-increasing
58130,2,NA,Low-increasing
58131,2,NA,Low-increasing
58134,2,NA,Low-increasing
58135,2,NA,Low-increasing
58136,6,NA,Moderate-stable
58137,1,NA,Moderate-stable
58138,2,NA,Low-increasing
58142,2,NA,Low-increasing
58143,2,NA,Low-increasing
58145,2,NA,Low-increasing
58146,2,NA,Low-increasing
58147,2,NA,Low-increasing
58149,2,NA,Low-increasing
58151,2,NA,Low-increasing
58152,2,NA,Low-increasing
58154,2,NA,Low-increasing
58155,2,NA,Low-increasing
58158,2,NA,Low-increasing
58161,2,NA,Low-increasing
58162,2,NA,Low-increasing
58163,2,NA,Low-increasing
58165,2,NA,Low-increasing
58166,2,NA,Low-increasing
58167,6,NA,Moderate-stable
58169,2,NA,Low-increasing
58170,6,NA,Moderate-stable
58171,2,NA,Low-increasing
58172,2,NA,Low-increasing
58173,1,NA,Moderate-stable
58174,6,NA,Moderate-stable
58175,1,NA,Moderate-stable
58176,4,NA,High-stable
58177,4,NA,High-stable
58178,5,NA,High-stable
58179,6,NA,Moderate-stable
58180,6,NA,Moderate-stable
58181,1,NA,Moderate-stable
58182,1,NA,Moderate-stable
58183,1,NA,Moderate-stable
58184,2,NA,Low-increasing
58186,6,NA,Moderate-stable
58187,6,NA,Moderate-stable
58188,6,NA,Moderate-stable
58189,2,NA,Low-increasing
58190,2,NA,Low-increasing
58191,2,NA,Low-increasing
58192,6,NA,Moderate-stable
58193,6,NA,Moderate-stable
58194,2,NA,Low-increasing
58195,2,NA,Low-increasing
58196,2,NA,Low-increasing
58197,6,NA,Moderate-stable
58198,6,NA,Moderate-stable
58199,2,NA,Low-increasing
58200,2,NA,Low-increasing
58201,2,NA,Low-increasing
58202,6,NA,Moderate-stable
58203,6,NA,Moderate-stable
58205,2,NA,Low-increasing
58207,6,NA,Moderate-stable
58208,2,NA,Low-increasing
58209,2,NA,Low-increasing
58210,2,NA,Low-increasing
58211,2,NA,Low-increasing
58212,2,NA,Low-increasing
58213,2,NA,Low-increasing
58214,2,NA,Low-increasing
58215,2,NA,Low-increasing
58216,2,NA,Low-increasing
58217,2,NA,Low-increasing
58219,2,NA,Low-increasing
58221,6,NA,Moderate-stable
58222,2,NA,Low-increasing
58223,2,NA,Low-increasing
58224,2,NA,Low-increasing
58225,2,NA,Low-increasing
58226,2,NA,Low-increasing
58227,2,NA,Low-increasing
58228,2,NA,Low-increasing
58230,4,NA,High-stable
58231,4,NA,High-stable
58233,5,NA,High-stable
58234,6,NA,Moderate-stable
58235,1,NA,Moderate-stable
58236,4,NA,High-stable
58237,6,NA,Moderate-stable
58241,6,NA,Moderate-stable
58242,4,NA,High-stable
58244,2,NA,Low-increasing
58246,2,NA,Low-increasing
58247,2,NA,Low-increasing
58249,2,NA,Low-increasing
58250,2,NA,Low-increasing
58251,2,NA,Low-increasing
58252,2,NA,Low-increasing
58254,2,NA,Low-increasing
58255,2,NA,Low-increasing
58256,6,NA,Moderate-stable
58257,6,NA,Moderate-stable
58258,6,NA,Moderate-stable
58259,1,NA,Moderate-stable
58260,2,NA,Low-increasing
58261,6,NA,Moderate-stable
58262,6,NA,Moderate-stable
58263,2,NA,Low-increasing
58264,2,NA,Low-increasing
58267,1,NA,Moderate-stable
58273,2,NA,Low-increasing
58274,2,NA,Low-increasing
58275,6,NA,Moderate-stable
58276,2,NA,Low-increasing
58277,2,NA,Low-increasing
58281,2,NA,Low-increasing
58283,2,NA,Low-increasing
58284,2,NA,Low-increasing
58286,2,NA,Low-increasing
58287,2,NA,Low-increasing
58288,2,NA,Low-increasing
58289,2,NA,Low-increasing
58292,2,NA,Low-increasing
58295,2,NA,Low-increasing
58296,6,NA,Moderate-stable
58297,2,NA,Low-increasing
58299,6,NA,Moderate-stable
58300,1,NA,Moderate-stable
58301,2,NA,Low-increasing
58303,2,NA,Low-increasing
58304,2,NA,Low-increasing
58305,2,NA,Low-increasing
58306,2,NA,Low-increasing
58307,2,NA,Low-increasing
58309,2,NA,Low-increasing
58310,2,NA,Low-increasing
58311,2,NA,Low-increasing
58321,2,NA,Low-increasing
58322,2,NA,Low-increasing
58334,2,NA,Low-increasing
58335,2,NA,Low-increasing
58337,2,NA,Low-increasing
58338,2,NA,Low-increasing
58343,2,NA,Low-increasing
58346,2,NA,Low-increasing
58347,6,NA,Moderate-stable
58357,2,NA,Low-increasing
58363,2,NA,Low-increasing
58365,2,NA,Low-increasing
58366,2,NA,Low-increasing
58367,2,NA,Low-increasing
58369,2,NA,Low-increasing
58372,2,NA,Low-increasing
58373,2,NA,Low-increasing
58377,2,NA,Low-increasing
58378,6,NA,Moderate-stable
58379,6,NA,Moderate-stable
58391,2,NA,Low-increasing
58392,2,NA,Low-increasing
58393,2,NA,Low-increasing
58394,2,NA,Low-increasing
58396,2,NA,Low-increasing
58398,2,NA,Low-increasing
58399,2,NA,Low-increasing
58400,2,NA,Low-increasing
58402,2,NA,Low-increasing
58403,2,NA,Low-increasing
58404,2,NA,Low-increasing
58405,2,NA,Low-increasing
58406,2,NA,Low-increasing
58407,2,NA,Low-increasing
58409,2,NA,Low-increasing
58410,6,NA,Moderate-stable
58413,2,NA,Low-increasing
58414,2,NA,Low-increasing
58418,2,NA,Low-increasing
58419,2,NA,Low-increasing
58423,2,NA,Low-increasing
58424,2,NA,Low-increasing
58425,2,NA,Low-increasing
58426,2,NA,Low-increasing
58428,6,NA,Moderate-stable
58432,6,NA,Moderate-stable
58433,6,NA,Moderate-stable
58434,2,NA,Low-increasing
58435,1,NA,Moderate-stable
58436,1,NA,Moderate-stable
58437,5,NA,High-stable
58438,4,NA,High-stable
58439,6,NA,Moderate-stable
58440,2,NA,Low-increasing
58442,6,NA,Moderate-stable
58443,6,NA,Moderate-stable
58444,2,NA,Low-increasing
58445,2,NA,Low-increasing
58446,1,NA,Moderate-stable
58447,4,NA,High-stable
58448,6,NA,Moderate-stable
58449,1,NA,Moderate-stable
58451,2,NA,Low-increasing
58452,6,NA,Moderate-stable
58455,4,NA,High-stable
58456,6,NA,Moderate-stable
58457,2,NA,Low-increasing
58459,2,NA,Low-increasing
58461,4,NA,High-stable
58462,6,NA,Moderate-stable
58463,6,NA,Moderate-stable
58464,6,NA,Moderate-stable
58466,2,NA,Low-increasing
58469,6,NA,Moderate-stable
58470,2,NA,Low-increasing
58471,6,NA,Moderate-stable
58472,2,NA,Low-increasing
58473,6,NA,Moderate-stable
58488,5,NA,High-stable
58489,5,NA,High-stable
58490,4,NA,High-stable
58491,1,NA,Moderate-stable
58493,2,NA,Low-increasing
58495,4,NA,High-stable
58496,5,NA,High-stable
58497,2,NA,Low-increasing
58498,6,NA,Moderate-stable
58499,3,NA,Chronic-high-stable
58500,4,NA,High-stable
58502,2,NA,Low-increasing
58503,4,NA,High-stable
58504,4,NA,High-stable
58505,1,NA,Moderate-stable
58506,2,NA,Low-increasing
58513,6,NA,Moderate-stable
58514,1,NA,Moderate-stable
58515,1,NA,Moderate-stable
58516,4,NA,High-stable
58517,1,NA,Moderate-stable
58518,5,NA,High-stable
58519,1,NA,Moderate-stable
58520,1,NA,Moderate-stable
58521,6,NA,Moderate-stable
58522,1,NA,Moderate-stable
58523,6,NA,Moderate-stable
58524,6,NA,Moderate-stable
58525,6,NA,Moderate-stable
58526,6,NA,Moderate-stable
58527,6,NA,Moderate-stable
58528,6,NA,Moderate-stable
58529,1,NA,Moderate-stable
58530,2,NA,Low-increasing
58531,2,NA,Low-increasing
58532,2,NA,Low-increasing
58533,2,NA,Low-increasing
58534,2,NA,Low-increasing
58536,2,NA,Low-increasing
58537,2,NA,Low-increasing
58538,2,NA,Low-increasing
58539,1,NA,Moderate-stable
58540,6,NA,Moderate-stable
58541,6,NA,Moderate-stable
58542,6,NA,Moderate-stable
58543,2,NA,Low-increasing
58544,2,NA,Low-increasing
58546,6,NA,Moderate-stable
58547,2,NA,Low-increasing
58548,2,NA,Low-increasing
58549,2,NA,Low-increasing
58552,2,NA,Low-increasing
58553,2,NA,Low-increasing
58554,1,NA,Moderate-stable
58555,6,NA,Moderate-stable
58556,2,NA,Low-increasing
58557,6,NA,Moderate-stable
58558,2,NA,Low-increasing
58559,2,NA,Low-increasing
58560,2,NA,Low-increasing
58562,5,NA,High-stable
58563,6,NA,Moderate-stable
58564,6,NA,Moderate-stable
58565,6,NA,Moderate-stable
58566,2,NA,Low-increasing
58567,1,NA,Moderate-stable
58568,6,NA,Moderate-stable
58570,6,NA,Moderate-stable
58571,6,NA,Moderate-stable
58572,1,NA,Moderate-stable
58573,6,NA,Moderate-stable
58574,6,NA,Moderate-stable
58575,6,NA,Moderate-stable
58576,2,NA,Low-increasing
58577,6,NA,Moderate-stable
58579,2,NA,Low-increasing
58580,2,NA,Low-increasing
58581,2,NA,Low-increasing
58582,2,NA,Low-increasing
58587,6,NA,Moderate-stable
58588,2,NA,Low-increasing
58589,6,NA,Moderate-stable
58590,2,NA,Low-increasing
58591,2,NA,Low-increasing
58592,6,NA,Moderate-stable
58593,2,NA,Low-increasing
58594,2,NA,Low-increasing
58595,2,NA,Low-increasing
58597,1,NA,Moderate-stable
58598,2,NA,Low-increasing
58601,2,NA,Low-increasing
58602,6,NA,Moderate-stable
58604,2,NA,Low-increasing
58608,6,NA,Moderate-stable
58613,2,NA,Low-increasing
58616,2,NA,Low-increasing
58617,2,NA,Low-increasing
58618,2,NA,Low-increasing
58619,2,NA,Low-increasing
58620,2,NA,Low-increasing
58621,2,NA,Low-increasing
58622,2,NA,Low-increasing
58623,2,NA,Low-increasing
58624,2,NA,Low-increasing
58625,2,NA,Low-increasing
58626,2,NA,Low-increasing
58627,2,NA,Low-increasing
58628,2,NA,Low-increasing
58629,2,NA,Low-increasing
58630,2,NA,Low-increasing
58631,2,NA,Low-increasing
58632,6,NA,Moderate-stable
58634,6,NA,Moderate-stable
58635,2,NA,Low-increasing
58636,2,NA,Low-increasing
58637,2,NA,Low-increasing
58638,6,NA,Moderate-stable
58639,2,NA,Low-increasing
58640,2,NA,Low-increasing
58641,6,NA,Moderate-stable
58642,2,NA,Low-increasing
58643,2,NA,Low-increasing
58644,6,NA,Moderate-stable
58645,2,NA,Low-increasing
58646,6,NA,Moderate-stable
58650,1,NA,Moderate-stable
58651,6,NA,Moderate-stable
58653,2,NA,Low-increasing
58654,6,NA,Moderate-stable
58655,1,NA,Moderate-stable
58656,6,NA,Moderate-stable
58657,6,NA,Moderate-stable
58658,2,NA,Low-increasing
58659,6,NA,Moderate-stable
58660,2,NA,Low-increasing
58661,2,NA,Low-increasing
58662,2,NA,Low-increasing
58663,6,NA,Moderate-stable
58664,2,NA,Low-increasing
58665,2,NA,Low-increasing
58666,6,NA,Moderate-stable
58667,2,NA,Low-increasing
58668,2,NA,Low-increasing
58669,2,NA,Low-increasing
58671,2,NA,Low-increasing
58673,2,NA,Low-increasing
58674,2,NA,Low-increasing
58675,2,NA,Low-increasing
58676,1,NA,Moderate-stable
58677,2,NA,Low-increasing
58678,2,NA,Low-increasing
58681,1,NA,Moderate-stable
58683,4,NA,High-stable
58710,2,NA,Low-increasing
58711,2,NA,Low-increasing
58712,2,NA,Low-increasing
58713,2,NA,Low-increasing
58714,2,NA,Low-increasing
58715,2,NA,Low-increasing
58716,6,NA,Moderate-stable
58717,2,NA,Low-increasing
58718,2,NA,Low-increasing
58724,2,NA,Low-increasing
58725,2,NA,Low-increasing
58727,2,NA,Low-increasing
58730,2,NA,Low-increasing
58731,6,NA,Moderate-stable
58732,6,NA,Moderate-stable
58733,2,NA,Low-increasing
58734,2,NA,Low-increasing
58735,2,NA,Low-increasing
58736,6,NA,Moderate-stable
58737,2,NA,Low-increasing
58738,2,NA,Low-increasing
58739,6,NA,Moderate-stable
58740,2,NA,Low-increasing
58742,2,NA,Low-increasing
58746,2,NA,Low-increasing
58747,6,NA,Moderate-stable
58748,2,NA,Low-increasing
58749,6,NA,Moderate-stable
58750,2,NA,Low-increasing
58751,2,NA,Low-increasing
58752,6,NA,Moderate-stable
58753,6,NA,Moderate-stable
58754,6,NA,Moderate-stable
58755,2,NA,Low-increasing
58756,1,NA,Moderate-stable
58757,6,NA,Moderate-stable
58758,1,NA,Moderate-stable
58759,6,NA,Moderate-stable
58760,1,NA,Moderate-stable
58761,1,NA,Moderate-stable
58762,6,NA,Moderate-stable
58763,6,NA,Moderate-stable
58764,2,NA,Low-increasing
58765,2,NA,Low-increasing
58766,6,NA,Moderate-stable
58767,2,NA,Low-increasing
58770,6,NA,Moderate-stable
58771,4,NA,High-stable
58772,1,NA,Moderate-stable
58773,4,NA,High-stable
58774,4,NA,High-stable
58775,4,NA,High-stable
58776,4,NA,High-stable
58777,1,NA,Moderate-stable
58779,1,NA,Moderate-stable
58780,6,NA,Moderate-stable
58781,6,NA,Moderate-stable
58782,1,NA,Moderate-stable
58783,1,NA,Moderate-stable
58784,1,NA,Moderate-stable
58785,1,NA,Moderate-stable
58786,6,NA,Moderate-stable
58787,6,NA,Moderate-stable
58788,2,NA,Low-increasing
58789,2,NA,Low-increasing
58790,1,NA,Moderate-stable
58791,2,NA,Low-increasing
58792,1,NA,Moderate-stable
58793,1,NA,Moderate-stable
58794,6,NA,Moderate-stable
58796,6,NA,Moderate-stable
58797,4,NA,High-stable
58798,4,NA,High-stable
58799,1,NA,Moderate-stable
58800,4,NA,High-stable
58801,4,NA,High-stable
58802,1,NA,Moderate-stable
58803,3,NA,Chronic-high-stable
58804,1,NA,Moderate-stable
58805,6,NA,Moderate-stable
58835,1,NA,Moderate-stable
58838,6,NA,Moderate-stable
58840,1,NA,Moderate-stable
58841,1,NA,Moderate-stable
58842,6,NA,Moderate-stable
58845,1,NA,Moderate-stable
58849,1,NA,Moderate-stable
58853,6,NA,Moderate-stable
58854,6,NA,Moderate-stable
58855,1,NA,Moderate-stable
58856,1,NA,Moderate-stable
58857,1,NA,Moderate-stable
58858,1,NA,Moderate-stable
58859,1,NA,Moderate-stable
58860,4,NA,High-stable
58861,6,NA,Moderate-stable
58863,1,NA,Moderate-stable
58864,6,NA,Moderate-stable
58865,6,NA,Moderate-stable
58866,1,NA,Moderate-stable
58867,1,NA,Moderate-stable
58868,6,NA,Moderate-stable
58869,1,NA,Moderate-stable
58870,1,NA,Moderate-stable
58871,6,NA,Moderate-stable
58872,5,NA,High-stable
58873,3,NA,Chronic-high-stable
58874,1,NA,Moderate-stable
58875,1,NA,Moderate-stable
58879,3,NA,Chronic-high-stable
58880,1,NA,Moderate-stable
58881,5,NA,High-stable
58883,2,NA,Low-increasing
58884,2,NA,Low-increasing
58885,2,NA,Low-increasing
58886,2,NA,Low-increasing
58887,2,NA,Low-increasing
58888,2,NA,Low-increasing
58889,6,NA,Moderate-stable
58890,6,NA,Moderate-stable
58891,4,NA,High-stable
58892,1,NA,Moderate-stable
58893,1,NA,Moderate-stable
58894,3,NA,Chronic-high-stable
58895,5,NA,High-stable
58896,1,NA,Moderate-stable
58897,2,NA,Low-increasing
58899,1,NA,Moderate-stable
58901,2,NA,Low-increasing
58902,6,NA,Moderate-stable
58904,1,NA,Moderate-stable
58905,1,NA,Moderate-stable
58906,2,NA,Low-increasing
58907,2,NA,Low-increasing
58908,2,NA,Low-increasing
58909,6,NA,Moderate-stable
58910,2,NA,Low-increasing
58912,4,NA,High-stable
58913,5,NA,High-stable
58914,1,NA,Moderate-stable
58915,4,NA,High-stable
58916,1,NA,Moderate-stable
58917,2,NA,Low-increasing
58922,6,NA,Moderate-stable
58923,2,NA,Low-increasing
58924,6,NA,Moderate-stable
58925,2,NA,Low-increasing
58926,2,NA,Low-increasing
58927,2,NA,Low-increasing
58930,2,NA,Low-increasing
58933,3,NA,Chronic-high-stable
58934,2,NA,Low-increasing
58935,4,NA,High-stable
58936,1,NA,Moderate-stable
58937,5,NA,High-stable
58938,5,NA,High-stable
58940,1,NA,Moderate-stable
58941,2,NA,Low-increasing
58942,2,NA,Low-increasing
58943,6,NA,Moderate-stable
58944,6,NA,Moderate-stable
58946,2,NA,Low-increasing
58947,6,NA,Moderate-stable
58948,2,NA,Low-increasing
58949,6,NA,Moderate-stable
58950,1,NA,Moderate-stable
58951,2,NA,Low-increasing
58952,2,NA,Low-increasing
58953,5,NA,High-stable
58954,6,NA,Moderate-stable
58955,6,NA,Moderate-stable
58956,2,NA,Low-increasing
58957,6,NA,Moderate-stable
58958,1,NA,Moderate-stable
58959,1,NA,Moderate-stable
58960,6,NA,Moderate-stable
58961,2,NA,Low-increasing
58963,2,NA,Low-increasing
58967,2,NA,Low-increasing
58970,5,NA,High-stable
58971,5,NA,High-stable
58972,4,NA,High-stable
58975,3,NA,Chronic-high-stable
58976,1,NA,Moderate-stable
58977,6,NA,Moderate-stable
58979,5,NA,High-stable
58980,6,NA,Moderate-stable
58981,2,NA,Low-increasing
58982,1,NA,Moderate-stable
58983,6,NA,Moderate-stable
58984,2,NA,Low-increasing
58985,6,NA,Moderate-stable
58986,1,NA,Moderate-stable
58987,2,NA,Low-increasing
58988,1,NA,Moderate-stable
58992,2,NA,Low-increasing
58993,2,NA,Low-increasing
58994,6,NA,Moderate-stable
59000,2,NA,Low-increasing
59001,2,NA,Low-increasing
59002,2,NA,Low-increasing
59004,2,NA,Low-increasing
59005,2,NA,Low-increasing
59009,2,NA,Low-increasing
59011,2,NA,Low-increasing
59012,2,NA,Low-increasing
59014,6,NA,Moderate-stable
59015,2,NA,Low-increasing
59016,2,NA,Low-increasing
59017,2,NA,Low-increasing
59018,2,NA,Low-increasing
59020,2,NA,Low-increasing
59021,2,NA,Low-increasing
59029,2,NA,Low-increasing
59031,2,NA,Low-increasing
59032,2,NA,Low-increasing
59034,2,NA,Low-increasing
59035,2,NA,Low-increasing
59036,2,NA,Low-increasing
59038,2,NA,Low-increasing
59039,2,NA,Low-increasing
59040,2,NA,Low-increasing
59041,2,NA,Low-increasing
59042,2,NA,Low-increasing
59043,2,NA,Low-increasing
59044,2,NA,Low-increasing
59045,2,NA,Low-increasing
59046,2,NA,Low-increasing
59047,2,NA,Low-increasing
59049,2,NA,Low-increasing
59052,2,NA,Low-increasing
59053,2,NA,Low-increasing
59055,2,NA,Low-increasing
59058,2,NA,Low-increasing
59062,2,NA,Low-increasing
59064,2,NA,Low-increasing
59065,2,NA,Low-increasing
59068,2,NA,Low-increasing
59069,2,NA,Low-increasing
59070,2,NA,Low-increasing
59071,2,NA,Low-increasing
59072,6,NA,Moderate-stable
59073,6,NA,Moderate-stable
59074,6,NA,Moderate-stable
59075,2,NA,Low-increasing
59076,2,NA,Low-increasing
59077,6,NA,Moderate-stable
59078,2,NA,Low-increasing
59079,2,NA,Low-increasing
59080,2,NA,Low-increasing
59086,2,NA,Low-increasing
59087,2,NA,Low-increasing
59088,2,NA,Low-increasing
59089,2,NA,Low-increasing
59090,2,NA,Low-increasing
59092,2,NA,Low-increasing
59093,2,NA,Low-increasing
59094,2,NA,Low-increasing
59095,2,NA,Low-increasing
59096,2,NA,Low-increasing
59097,2,NA,Low-increasing
59098,2,NA,Low-increasing
59100,2,NA,Low-increasing
59103,2,NA,Low-increasing
59105,2,NA,Low-increasing
59108,2,NA,Low-increasing
59109,2,NA,Low-increasing
59110,2,NA,Low-increasing
59113,2,NA,Low-increasing
59115,2,NA,Low-increasing
59116,2,NA,Low-increasing
59119,2,NA,Low-increasing
59121,2,NA,Low-increasing
59122,2,NA,Low-increasing
59136,2,NA,Low-increasing
59137,2,NA,Low-increasing
59139,6,NA,Moderate-stable
59140,2,NA,Low-increasing
59141,2,NA,Low-increasing
59143,2,NA,Low-increasing
59144,6,NA,Moderate-stable
59145,6,NA,Moderate-stable
59146,2,NA,Low-increasing
59147,2,NA,Low-increasing
59149,2,NA,Low-increasing
59150,2,NA,Low-increasing
59152,2,NA,Low-increasing
59153,6,NA,Moderate-stable
59154,6,NA,Moderate-stable
59155,2,NA,Low-increasing
59156,2,NA,Low-increasing
59157,2,NA,Low-increasing
59158,2,NA,Low-increasing
59159,2,NA,Low-increasing
59160,2,NA,Low-increasing
59161,6,NA,Moderate-stable
59164,2,NA,Low-increasing
59167,2,NA,Low-increasing
59169,2,NA,Low-increasing
59173,2,NA,Low-increasing
59176,2,NA,Low-increasing
59181,2,NA,Low-increasing
59182,2,NA,Low-increasing
59184,2,NA,Low-increasing
59185,6,NA,Moderate-stable
59186,2,NA,Low-increasing
59187,2,NA,Low-increasing
59188,2,NA,Low-increasing
59189,6,NA,Moderate-stable
59190,2,NA,Low-increasing
59191,2,NA,Low-increasing
59192,2,NA,Low-increasing
59198,2,NA,Low-increasing
59200,2,NA,Low-increasing
59201,2,NA,Low-increasing
59203,2,NA,Low-increasing
59205,2,NA,Low-increasing
59206,2,NA,Low-increasing
59207,2,NA,Low-increasing
59208,2,NA,Low-increasing
59209,2,NA,Low-increasing
59210,2,NA,Low-increasing
59212,2,NA,Low-increasing
59220,2,NA,Low-increasing
59221,2,NA,Low-increasing
59222,2,NA,Low-increasing
59223,2,NA,Low-increasing
59224,2,NA,Low-increasing
59233,2,NA,Low-increasing
59234,2,NA,Low-increasing
59235,2,NA,Low-increasing
59236,2,NA,Low-increasing
59237,2,NA,Low-increasing
59238,2,NA,Low-increasing
59239,2,NA,Low-increasing
59243,2,NA,Low-increasing
59244,2,NA,Low-increasing
59246,1,NA,Moderate-stable
59247,2,NA,Low-increasing
59248,2,NA,Low-increasing
59250,2,NA,Low-increasing
59252,2,NA,Low-increasing
59253,2,NA,Low-increasing
59254,2,NA,Low-increasing
59261,2,NA,Low-increasing
59265,2,NA,Low-increasing
59266,2,NA,Low-increasing
59267,2,NA,Low-increasing
59269,2,NA,Low-increasing
59270,2,NA,Low-increasing
59271,2,NA,Low-increasing
59272,2,NA,Low-increasing
59273,2,NA,Low-increasing
59274,2,NA,Low-increasing
59275,2,NA,Low-increasing
59276,2,NA,Low-increasing
59277,2,NA,Low-increasing
59279,2,NA,Low-increasing
59280,2,NA,Low-increasing
59281,2,NA,Low-increasing
59282,2,NA,Low-increasing
59283,6,NA,Moderate-stable
59286,2,NA,Low-increasing
59288,2,NA,Low-increasing
59289,6,NA,Moderate-stable
59290,2,NA,Low-increasing
59291,2,NA,Low-increasing
59292,2,NA,Low-increasing
59294,2,NA,Low-increasing
59300,2,NA,Low-increasing
59303,2,NA,Low-increasing
59305,2,NA,Low-increasing
59308,6,NA,Moderate-stable
59309,6,NA,Moderate-stable
59310,2,NA,Low-increasing
59311,6,NA,Moderate-stable
59312,6,NA,Moderate-stable
59313,6,NA,Moderate-stable
59314,2,NA,Low-increasing
59315,1,NA,Moderate-stable
59316,2,NA,Low-increasing
59317,2,NA,Low-increasing
59318,6,NA,Moderate-stable
59319,2,NA,Low-increasing
59320,2,NA,Low-increasing
59321,2,NA,Low-increasing
59322,2,NA,Low-increasing
59323,2,NA,Low-increasing
59324,2,NA,Low-increasing
59325,2,NA,Low-increasing
59326,2,NA,Low-increasing
59329,2,NA,Low-increasing
59332,2,NA,Low-increasing
59333,2,NA,Low-increasing
59334,2,NA,Low-increasing
59339,2,NA,Low-increasing
59340,6,NA,Moderate-stable
59342,2,NA,Low-increasing
59343,2,NA,Low-increasing
59345,2,NA,Low-increasing
59346,2,NA,Low-increasing
59347,2,NA,Low-increasing
59348,2,NA,Low-increasing
59349,2,NA,Low-increasing
59358,2,NA,Low-increasing
59360,2,NA,Low-increasing
59361,2,NA,Low-increasing
59362,2,NA,Low-increasing
59363,2,NA,Low-increasing
59364,2,NA,Low-increasing
59366,2,NA,Low-increasing
59367,2,NA,Low-increasing
59368,2,NA,Low-increasing
59370,2,NA,Low-increasing
59371,2,NA,Low-increasing
59376,6,NA,Moderate-stable
59378,2,NA,Low-increasing
59381,2,NA,Low-increasing
59382,2,NA,Low-increasing
59383,2,NA,Low-increasing
59384,2,NA,Low-increasing
59385,2,NA,Low-increasing
59386,2,NA,Low-increasing
59389,2,NA,Low-increasing
59390,2,NA,Low-increasing
59392,2,NA,Low-increasing
59399,2,NA,Low-increasing
59400,2,NA,Low-increasing
59402,2,NA,Low-increasing
59405,2,NA,Low-increasing
59406,2,NA,Low-increasing
59407,2,NA,Low-increasing
59408,2,NA,Low-increasing
59409,2,NA,Low-increasing
59410,2,NA,Low-increasing
59411,2,NA,Low-increasing
59412,2,NA,Low-increasing
59413,2,NA,Low-increasing
59417,2,NA,Low-increasing
59419,6,NA,Moderate-stable
59421,2,NA,Low-increasing
59423,2,NA,Low-increasing
59424,2,NA,Low-increasing
59425,2,NA,Low-increasing
59426,2,NA,Low-increasing
59428,2,NA,Low-increasing
59430,2,NA,Low-increasing
59436,1,NA,Moderate-stable
59437,5,NA,High-stable
59439,5,NA,High-stable
59440,1,NA,Moderate-stable
59441,1,NA,Moderate-stable
59442,1,NA,Moderate-stable
59443,3,NA,Chronic-high-stable
59444,1,NA,Moderate-stable
59445,2,NA,Low-increasing
59446,6,NA,Moderate-stable
59447,1,NA,Moderate-stable
59448,6,NA,Moderate-stable
59449,1,NA,Moderate-stable
59454,2,NA,Low-increasing
59455,2,NA,Low-increasing
59458,6,NA,Moderate-stable
59463,2,NA,Low-increasing
59468,1,NA,Moderate-stable
59469,1,NA,Moderate-stable
